Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name,group
Shanghai,PM2.5 - Principal,02OCT15:18:00:00,2015,10,2,18,27.5,83,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03OCT15:00:00:00,2015,10,3,0,38.6,109,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03OCT15:06:00:00,2015,10,3,6,33.2,95,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03OCT15:12:00:00,2015,10,3,12,28.2,85,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03OCT15:18:00:00,2015,10,3,18,38.2,108,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04OCT15:00:00:00,2015,10,4,0,27.7,84,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04OCT15:06:00:00,2015,10,4,6,20.7,69,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04OCT15:12:00:00,2015,10,4,12,24.6,77,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04OCT15:18:00:00,2015,10,4,18,24.8,78,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05OCT15:00:00:00,2015,10,5,0,16.3,60,Moderate,8,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05OCT15:06:00:00,2015,10,5,6,22.8,74,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05OCT15:12:00:00,2015,10,5,12,24.4,77,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05OCT15:18:00:00,2015,10,5,18,20.3,68,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06OCT15:00:00:00,2015,10,6,0,24.1,76,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06OCT15:06:00:00,2015,10,6,6,10,42,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06OCT15:12:00:00,2015,10,6,12,11.5,48,Good,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06OCT15:18:00:00,2015,10,6,18,20.1,68,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07OCT15:00:00:00,2015,10,7,0,22.7,73,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07OCT15:06:00:00,2015,10,7,6,21.7,71,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07OCT15:12:00:00,2015,10,7,12,15.9,59,Moderate,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07OCT15:18:00:00,2015,10,7,18,12,50,Good,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08OCT15:00:00:00,2015,10,8,0,7.4,31,Good,5,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08OCT15:12:00:00,2015,10,8,12,15.6,58,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08OCT15:18:00:00,2015,10,8,18,14.3,56,Moderate,13,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09OCT15:00:00:00,2015,10,9,0,34.3,98,Moderate,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09OCT15:06:00:00,2015,10,9,6,58.9,153,Unhealthy,71,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09OCT15:12:00:00,2015,10,9,12,60.7,154,Unhealthy,985,UG/M3,1 Hr,Invalid,1
Shanghai,PM2.5 - Principal,10OCT15:00:00:00,2015,10,10,0,88.4,168,Unhealthy,86,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10OCT15:06:00:00,2015,10,10,6,71,159,Unhealthy,72,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10OCT15:12:00:00,2015,10,10,12,32.6,94,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11OCT15:00:00:00,2015,10,11,0,11.1,46,Good,4,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11OCT15:06:00:00,2015,10,11,6,36.3,103,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11OCT15:12:00:00,2015,10,11,12,16.7,61,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11OCT15:18:00:00,2015,10,11,18,52.5,143,Unhealthy for Sensitive Groups,54,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,12OCT15:00:00:00,2015,10,12,0,69.2,158,Unhealthy,80,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14OCT15:12:00:00,2015,10,14,12,73.9,161,Unhealthy,57,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14OCT15:18:00:00,2015,10,14,18,31.5,92,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15OCT15:00:00:00,2015,10,15,0,59.2,153,Unhealthy,55,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15OCT15:06:00:00,2015,10,15,6,29.1,87,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15OCT15:12:00:00,2015,10,15,12,13.1,53,Moderate,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15OCT15:18:00:00,2015,10,15,18,20.6,69,Moderate,20,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16OCT15:00:00:00,2015,10,16,0,38.1,107,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16OCT15:06:00:00,2015,10,16,6,38.9,109,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16OCT15:12:00:00,2015,10,16,12,36.1,102,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16OCT15:18:00:00,2015,10,16,18,34.9,99,Moderate,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17OCT15:00:00:00,2015,10,17,0,31.6,92,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17OCT15:06:00:00,2015,10,17,6,44.9,124,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17OCT15:12:00:00,2015,10,17,12,15.8,59,Moderate,9,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17OCT15:18:00:00,2015,10,17,18,20.1,68,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18OCT15:00:00:00,2015,10,18,0,33.9,97,Moderate,44,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18OCT15:06:00:00,2015,10,18,6,47.6,131,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18OCT15:12:00:00,2015,10,18,12,35.8,102,Unhealthy for Sensitive Groups,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18OCT15:18:00:00,2015,10,18,18,28.3,85,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19OCT15:00:00:00,2015,10,19,0,43.2,120,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19OCT15:06:00:00,2015,10,19,6,38.5,108,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19OCT15:12:00:00,2015,10,19,12,29.7,88,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19OCT15:18:00:00,2015,10,19,18,36.6,104,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20OCT15:00:00:00,2015,10,20,0,42.8,119,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20OCT15:06:00:00,2015,10,20,6,39.8,112,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20OCT15:12:00:00,2015,10,20,12,37.6,106,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20OCT15:18:00:00,2015,10,20,18,26.3,81,Moderate,29,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21OCT15:00:00:00,2015,10,21,0,33.3,96,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21OCT15:06:00:00,2015,10,21,6,40.9,114,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21OCT15:12:00:00,2015,10,21,12,34.7,99,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21OCT15:18:00:00,2015,10,21,18,36.7,104,Unhealthy for Sensitive Groups,41,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22OCT15:00:00:00,2015,10,22,0,60.7,154,Unhealthy,61,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22OCT15:06:00:00,2015,10,22,6,63.2,155,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22OCT15:12:00:00,2015,10,22,12,61.5,154,Unhealthy,68,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22OCT15:18:00:00,2015,10,22,18,101.5,175,Unhealthy,108,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23OCT15:00:00:00,2015,10,23,0,59.8,153,Unhealthy,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23OCT15:06:00:00,2015,10,23,6,48.7,134,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23OCT15:12:00:00,2015,10,23,12,38.5,108,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23OCT15:18:00:00,2015,10,23,18,41.4,116,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24OCT15:00:00:00,2015,10,24,0,42.5,118,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24OCT15:06:00:00,2015,10,24,6,43.2,120,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24OCT15:12:00:00,2015,10,24,12,46.7,129,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24OCT15:18:00:00,2015,10,24,18,43.8,121,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25OCT15:00:00:00,2015,10,25,0,35.7,101,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25OCT15:06:00:00,2015,10,25,6,50.3,137,Unhealthy for Sensitive Groups,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25OCT15:12:00:00,2015,10,25,12,51.7,141,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25OCT15:18:00:00,2015,10,25,18,37.2,105,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26OCT15:00:00:00,2015,10,26,0,31.1,91,Moderate,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26OCT15:06:00:00,2015,10,26,6,27.8,84,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26OCT15:12:00:00,2015,10,26,12,42.7,119,Unhealthy for Sensitive Groups,43,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26OCT15:18:00:00,2015,10,26,18,51.7,141,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27OCT15:00:00:00,2015,10,27,0,61.8,154,Unhealthy,66,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27OCT15:06:00:00,2015,10,27,6,55.3,150,Unhealthy for Sensitive Groups,66,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27OCT15:12:00:00,2015,10,27,12,77.9,163,Unhealthy,84,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,27OCT15:18:00:00,2015,10,27,18,82.2,165,Unhealthy,80,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28OCT15:00:00:00,2015,10,28,0,78.3,163,Unhealthy,72,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28OCT15:06:00:00,2015,10,28,6,66.4,157,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28OCT15:12:00:00,2015,10,28,12,46.6,128,Unhealthy for Sensitive Groups,45,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,28OCT15:18:00:00,2015,10,28,18,58.7,153,Unhealthy,63,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29OCT15:00:00:00,2015,10,29,0,59.6,153,Unhealthy,53,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29OCT15:06:00:00,2015,10,29,6,53.9,146,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29OCT15:12:00:00,2015,10,29,12,41.5,116,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,29OCT15:18:00:00,2015,10,29,18,25.7,80,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30OCT15:00:00:00,2015,10,30,0,21.3,70,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30OCT15:06:00:00,2015,10,30,6,52.7,143,Unhealthy for Sensitive Groups,62,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30OCT15:12:00:00,2015,10,30,12,38.4,108,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,30OCT15:18:00:00,2015,10,30,18,24.8,78,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31OCT15:00:00:00,2015,10,31,0,18,63,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31OCT15:06:00:00,2015,10,31,6,12.7,52,Moderate,11,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31OCT15:12:00:00,2015,10,31,12,22.2,72,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,31OCT15:18:00:00,2015,10,31,18,27,82,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01NOV15:00:00:00,2015,11,1,0,28.6,86,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01NOV15:06:00:00,2015,11,1,6,29.7,88,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01NOV15:12:00:00,2015,11,1,12,26.4,81,Moderate,24,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,01NOV15:18:00:00,2015,11,1,18,33.5,96,Moderate,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02NOV15:00:00:00,2015,11,2,0,86.1,167,Unhealthy,90,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02NOV15:06:00:00,2015,11,2,6,94.8,171,Unhealthy,98,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02NOV15:12:00:00,2015,11,2,12,113.4,181,Unhealthy,114,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,02NOV15:18:00:00,2015,11,2,18,109.1,179,Unhealthy,107,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03NOV15:00:00:00,2015,11,3,0,142.2,196,Unhealthy,140,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03NOV15:06:00:00,2015,11,3,6,137.9,194,Unhealthy,132,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03NOV15:12:00:00,2015,11,3,12,71.8,159,Unhealthy,63,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,03NOV15:18:00:00,2015,11,3,18,45.8,126,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04NOV15:00:00:00,2015,11,4,0,51.7,141,Unhealthy for Sensitive Groups,46,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04NOV15:06:00:00,2015,11,4,6,35,99,Moderate,32,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04NOV15:12:00:00,2015,11,4,12,36.1,102,Unhealthy for Sensitive Groups,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,04NOV15:18:00:00,2015,11,4,18,35.7,101,Unhealthy for Sensitive Groups,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05NOV15:00:00:00,2015,11,5,0,25.2,79,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05NOV15:06:00:00,2015,11,5,6,35,99,Moderate,35,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05NOV15:12:00:00,2015,11,5,12,42.2,117,Unhealthy for Sensitive Groups,42,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,05NOV15:18:00:00,2015,11,5,18,42.2,117,Unhealthy for Sensitive Groups,49,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06NOV15:06:00:00,2015,11,6,6,16.7,61,Moderate,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06NOV15:12:00:00,2015,11,6,12,17.3,62,Moderate,14,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,06NOV15:18:00:00,2015,11,6,18,21.2,70,Moderate,22,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07NOV15:06:00:00,2015,11,7,6,19.2,66,Moderate,19,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07NOV15:12:00:00,2015,11,7,12,23,74,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,07NOV15:18:00:00,2015,11,7,18,102.3,175,Unhealthy,124,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08NOV15:06:00:00,2015,11,8,6,42.2,117,Unhealthy for Sensitive Groups,34,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,08NOV15:12:00:00,2015,11,8,12,72.3,160,Unhealthy,85,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09NOV15:06:00:00,2015,11,9,6,47.1,130,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09NOV15:12:00:00,2015,11,9,12,109.8,179,Unhealthy,114,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,09NOV15:18:00:00,2015,11,9,18,90.8,169,Unhealthy,77,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10NOV15:06:00:00,2015,11,10,6,85,166,Unhealthy,86,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10NOV15:12:00:00,2015,11,10,12,73.6,160,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,10NOV15:18:00:00,2015,11,10,18,31.7,92,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11NOV15:06:00:00,2015,11,11,6,43.5,121,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11NOV15:12:00:00,2015,11,11,12,34.7,99,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,11NOV15:18:00:00,2015,11,11,18,28.9,86,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14NOV15:06:00:00,2015,11,14,6,100.6,174,Unhealthy,111,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14NOV15:12:00:00,2015,11,14,12,136.4,193,Unhealthy,117,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,14NOV15:18:00:00,2015,11,14,18,119.2,184,Unhealthy,105,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15NOV15:00:00:00,2015,11,15,0,159.2,210,Very Unhealthy,165,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15NOV15:06:00:00,2015,11,15,6,144.5,197,Unhealthy,132,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15NOV15:12:00:00,2015,11,15,12,97.7,173,Unhealthy,77,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,15NOV15:18:00:00,2015,11,15,18,64.8,156,Unhealthy,55,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16NOV15:00:00:00,2015,11,16,0,63.4,155,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16NOV15:06:00:00,2015,11,16,6,49.4,135,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16NOV15:12:00:00,2015,11,16,12,47.9,132,Unhealthy for Sensitive Groups,56,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,16NOV15:18:00:00,2015,11,16,18,110.7,180,Unhealthy,111,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17NOV15:00:00:00,2015,11,17,0,69,158,Unhealthy,63,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17NOV15:06:00:00,2015,11,17,6,41.4,116,Unhealthy for Sensitive Groups,38,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17NOV15:12:00:00,2015,11,17,12,36.4,103,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,17NOV15:18:00:00,2015,11,17,18,19.3,66,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18NOV15:00:00:00,2015,11,18,0,12.6,52,Moderate,12,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18NOV15:06:00:00,2015,11,18,6,11.3,47,Good,10,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18NOV15:12:00:00,2015,11,18,12,33.6,96,Moderate,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,18NOV15:18:00:00,2015,11,18,18,38.8,109,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19NOV15:00:00:00,2015,11,19,0,33.3,96,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19NOV15:06:00:00,2015,11,19,6,24.8,78,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19NOV15:12:00:00,2015,11,19,12,32.9,95,Moderate,36,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,19NOV15:18:00:00,2015,11,19,18,38.7,109,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20NOV15:00:00:00,2015,11,20,0,34.5,98,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20NOV15:06:00:00,2015,11,20,6,37.5,106,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20NOV15:12:00:00,2015,11,20,12,44.6,123,Unhealthy for Sensitive Groups,44,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,20NOV15:18:00:00,2015,11,20,18,38.6,109,Unhealthy for Sensitive Groups,40,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21NOV15:00:00:00,2015,11,21,0,59,153,Unhealthy,59,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21NOV15:06:00:00,2015,11,21,6,34.1,97,Moderate,23,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21NOV15:12:00:00,2015,11,21,12,21.6,71,Moderate,17,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,21NOV15:18:00:00,2015,11,21,18,19,66,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22NOV15:00:00:00,2015,11,22,0,19.7,67,Moderate,21,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22NOV15:06:00:00,2015,11,22,6,25,78,Moderate,25,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22NOV15:12:00:00,2015,11,22,12,30.1,89,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,22NOV15:18:00:00,2015,11,22,18,32.5,94,Moderate,33,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23NOV15:00:00:00,2015,11,23,0,36.8,104,Unhealthy for Sensitive Groups,37,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23NOV15:06:00:00,2015,11,23,6,44.4,123,Unhealthy for Sensitive Groups,47,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23NOV15:12:00:00,2015,11,23,12,36.1,102,Unhealthy for Sensitive Groups,27,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,23NOV15:18:00:00,2015,11,23,18,28.1,85,Moderate,30,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24NOV15:00:00:00,2015,11,24,0,16.5,60,Moderate,15,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24NOV15:06:00:00,2015,11,24,6,24.8,78,Moderate,28,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24NOV15:12:00:00,2015,11,24,12,28,84,Moderate,26,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,24NOV15:18:00:00,2015,11,24,18,30,89,Moderate,31,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25NOV15:00:00:00,2015,11,25,0,12.9,53,Moderate,11,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25NOV15:06:00:00,2015,11,25,6,12.5,52,Moderate,18,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25NOV15:12:00:00,2015,11,25,12,37,105,Unhealthy for Sensitive Groups,39,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,25NOV15:18:00:00,2015,11,25,18,42.7,119,Unhealthy for Sensitive Groups,48,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26NOV15:00:00:00,2015,11,26,0,65.6,156,Unhealthy,65,UG/M3,1 Hr,Valid,1
Shanghai,PM2.5 - Principal,26NOV15:06:00:00,2015,11,26,6,59.8,153,Unhealthy,55,UG/M3,1 Hr,Valid,1
